"rm";"nome_proj";"sigla_rm";"id_gpkg";"resumo_ficha";"cod_proj";"qtd_munic";"municipios";"resp";"situacao";"detalhamento";"estado_proj";"atualizacao";"ente_principal";"associacao_op_tpc";"rede_tipo";"tecnologia";"duplic_brt_vlt";"ext_km";"tpc_associados";"qtd_terminais";"relacao_terminais";"qtd_estacoes";"solucao_infra";"qtd_linhas";"capacidade_veiculo";"intervalo_hp";"viagens_hp";"veloc_operacional";"frota";"embarques_hp";"embarques_dia";"embarques_mes";"demanda_max";"demanda_integr";"fator_rotativ";"fator_bidirec";"racionaliz_mun";"racionaliz_inter";"prazo_proj";"origem_invest";"duracao_invest_c1";"invest_infra";"invest_frota";"invest_total";"invest_med_c1_infra";"invest_med_c1_frota";"invest_med_c1_total";"invest_operacao_infra";"invest_operacao_frota";"invest_operacao_total";"origem_custo";"custo_op_total";"custo_op_ano";"tarifa_publica";"receita_tarifa";"receita_extra";"receita_anual";"contraprestacaoanual_total";"cobertura_custos";"fluxo_de_caixa";"pnt_global";"pntbase_global";"increm_pnt";"pnt_vulneravel";"pnt_ba";"pnt_ppi";"pnt_semrenda";"pnt_rendamenos1sm";"pnt_renda1_2sm";"pnt_renda2_5sm";"pnt_rendamais5sm";"pec_global";"increm_pec";"pec_vulneravel";"pec_ba";"pec_ppi";"pec_semrenda";"pec_rendamenos1sm";"pec_renda1_2sm";"pec_renda2_5sm";"pec_rendamais5sm";"impacto_tempo";"impacto_dist";"impacto_gee";"impacto_poluicao";"impacto_obitos";"impacto_feridos";"impacto_ilesos";"impacto_sinistros";"increm_acess";"equid_oportunid";"amb_patrim";"risco_desliza";"risco_inunda";"urb_tracado";"urb_potdots";"urb_inttec";"urb_imagem";"vspl_benef";"vspl_tempo";"vspl_opex";"vspl_gee";"vspl_poluentes";"vspl_obitos";"vspl_feridos";"vspl_ilesos";"tre";"dep_outros";"implant_outros";"observacoes";"carac_estacao";"tipo_veic";"j_competencia";"j_integracao";"j_bilhetagem";"j_arrecadacao";"j_regimes";"j_operacao";"j_subsidio";"j_garantias";"j_ambiental";"j_urbanistico";"j_incentivos";"maodeobraopex";"maodeobracapexdir";"maodeobracapexind";"trilhos";"dormentes";"concreto";"aco";"onibus";"metroferroviario";"vlt";"monotrilho"
"RM Baixada Santista";"Extensão do VLT da Baixada Santista – entre Terminal Barreiros e Terminal Samaritá";"RMBS";20704;"O projeto de extensão do VLT da Baixada Santista visa ampliar a infraestrutura existente, promovendo maior integração e mobilidade para a população da Baixada Santista. Esta nova fase contempla a ligação entre Terminal Barreiros, ponto final do trecho atualmente em operação, até o bairro de Samaritá, localizado no município de São Vicente, com 7,5 km de extensão.";"20704";1;"São Vicente";"EMTU";"Previsto em plano de mobilidade (ou similiar)";"Projeto Funcional";"Detalhe obra pública";"Requer atualização";"Governo do Estado de São Paulo";"Passível de ser operado por operador contratado";"Padrão";"VLT";"Não";"7,5";"TPC por ônibus municipal, metropolitano e metroferroviário";2;"T. Barreiros, T. Samaritá";4;"Faixa ou pista exclusiva à esquerda";1;400;22.4;3;23;6;922;8184;204619;1105;"52,5437308595176";"0,834412900723982";0.512;10;10;35;"Estimado com base em valores paramétricos";"2 a 5";"606,14";"85,21";"691,35";"714,98";"104,0";"818,98";"714,97";"130,01";"844,98";"Estimado com base em valores paramétricos";"147,7";"23,15";5.25;"40,17";"3,19";"6,55";17.23;"29,3568";-803.75;"4,13";"16,71";"2,08";"5,64";"3,76";"5,54";"4,91";"5,29";"4,79";"3,28";"1,27";"";"";"";"";"";"";"";"";"";"";"-0,36";-7.33;-8870;-7080;-0.95;-14.16;-68.06;"-83,17";"1,8";"1,0";"Baixo";"0,0";"88,3";"Baixa complexidade";"Alta";"Baixa";"Alta";415.31;"52,44";203.4;"7,7";"29,56";57.79;38.14;26.29;"";"Nenhum";"Nenhum";"Indicadores [Intervalo na hora pico] [Quantidade de viagens na hora pico] [Demanda de máximo carregamento] [Fator de rotatividade] [Fator bidirecional] apresentados relativos ao sistema completo de TPC-MAC ao qual a extensão é implantada. Indicador [Tipo de Veículo] Veículo usado para parametrização do projeto.";"Estação fechada";"VLT - composição simples de 42m com capacidade para 420 pax";"Estado de São Paulo
Fundamento: transporte intermunicipal de passageiros 
Referência legal: Art. 25 (Constituição Federal 1988). Art. 158 da Constituição do Estado de São Paulo.";"Situação atual: ausência de integração operacional para definição de linhas e estações de baldeação, ausência de deliberação efetiva das câmaras temáticas do CONDESB para proposição de compartilhamento de sistemas operacionais. A gestão dos sistemas de transporte coletivo permanece fragmentada, com cada município mantendo contratos próprios e sistemas de bilhetagem distintos, e a integração físico-tarifária é restrita a alguns convênios pontuais, sem plano conjunto para linhas troncais, alimentadoras ou estações regionais.

Os Convênios de Cooperação Técnica entre EMTU e municípios atribuem responsabilidades para promoção da integração operacional, como definição de parâmetros técnicos, planejamento da integração tarifária e proposição de soluções para gestão conjunta. Contudo, tais dispositivos não têm sido efetivamente observados ou implementados, com os entes atuando de forma isolada. Soma-se a isso o fato de que, no início de 2025, o governo do Estado de São Paulo extinguiu a EMTU por meio do Decreto, de tal forma que, embora os contratos e convênios tenham sido assumidos pela ARTESP, o processo de organização dos serviços e dos instrumentos firmados ainda se encontra inacabado.
Diretrizes para solução: (i) criação de comitê técnico permanente para definição das linhas metropolitanas; (ii) atualização dos convênios de cooperação, tornando-os mais eficazes e vinculantes, com delegação direta de atribuições ao Estado.
Outras medidas: (i) priorização de projetos dos municípios que eliminarem linhas sobrepostas; (ii) elaboração de plano conjunto de concessão de linhas de ônibus; (iii) extinção de linhas precárias e sobrepostas nos projetos de TPC-MAC.
Para mais informações, favor conferir a Nota Explicativa nº 2-A,B,C,D, ao final deste Produto.";"Situação atual:

A bilhetagem eletrônica e a integração tarifária na RMBS já apresentam um modelo robusto, com o BR Card como principal instrumento de integração regional. Novos projetos podem usufruir desse sistema, adotando o BR Card e integrando-se ao sistema centralizado de bilhetagem, desde que firmem convênios de integração tarifária e operacional com a EMTU e os municípios envolvidos. A interoperabilidade entre cartões municipais e o BR Card é viável e recomendada para garantir a fluidez e a universalidade do acesso ao transporte público coletivo.

O principal cartão utilizado para a bilhetagem integrada na RMBS é o BR Card, adotado no âmbito do Sistema Integrado Metropolitano (SIM), que abrange ônibus intermunicipais e o VLT.

A integração tarifária na RMBS é viabilizada por convênios entre EMTU, municípios e operadores, permitindo ao usuário utilizar mais de um modal ou sistema municipal/metropolitano em uma única viagem, pagando uma tarifa integrada ou um complemento reduzido. No entanto, insta esclarecer que nem todos os municípios integrantes da RMBS fazem parte do sistema de integração, de forma que o modelo ainda carece de melhorias.
Diretrizes para Solução:
Modelo Contratual: Adotar contratos de concessão com cláusulas específicas de integração tarifária e operacional, nos moldes do Contrato SIM e dos convênios já firmados.

Padronização: Incentivar a padronização tecnológica dos sistemas de bilhetagem, priorizando o BR Card e a adesão ao Metropass.

Expansão de Convênios: Formalizar convênios de integração entre municípios ainda não integrados, como Guarujá, e o sistema metropolitano.

Reorganização: Promover a centralização da gestão tarifária e operacional na EMTU, com participação dos municípios, para garantir a sustentabilidade e a expansão da integração regional.

Para mais informações, favor conferir a Nota Explicativa nº 3-A,B,C,D, ao final deste Produto.";"Situação atual:

O sistema de arrecadação tarifária da RMBS é predominantemente eletrônico, baseado em cartões inteligentes (com destaque para o BR Card, utilizado no Sistema Integrado Metropolitano – SIM), e operado sob a coordenação da Secretaria de Estado dos Transportes Metropolitanos (STM) e da Empresa Metropolitana de Transportes Urbanos (EMTU). O Contrato de Concessão Patrocinada STM nº 02/2015, que rege o SIM, estabelece que a concessionária deve aderir ao Sistema de Arrecadação Centralizada, com a constituição de uma Conta de Arrecadação.

O sistema de bilhetagem eletrônica permite o controle detalhado das receitas, a segregação de valores por tipo de cartão (comum, vale-transporte, escolar, especial, idoso) e a aplicação automática de integrações tarifárias, quando cabível. O rateio das receitas entre operadores e entes públicos é disciplinado em convênios específicos, como nos casos de Santos, São Vicente e Praia Grande, onde a divisão da tarifa integrada é previamente estabelecida (por exemplo, 70% para o SIM e 30% para o serviço municipal em Santos).

Diretrizes para soluções: 
Gestão administrativa da bilhetagem e do sistema de monitoramento de frota contratada pelo poder público, mediante prévia licitação, devendo atender aos seguintes requisitos mínimos: gestão financeira por instituição fiduciária independente, que garanta segurança jurídica ao titular do serviço e aos operadores privados; realização periódica de auditoria por instituição independente; possibilidade de inclusão de novos operadores e serviços de diferentes modos de transporte; acesso completo, imediato e irrestrito dos dados desagregados e agregados pela administração pública, incluindo os resultados da comercialização, compensação, liquidação e rendimentos financeiros. Caso a bilhetagem seja contratada pelos operadores privados, deve assegurar a gestão compartilhada entre poder concedente e delegatário e atender aos requisitos mínimos indicados.";"Situação atual: O VLT da Baixada Santista é operado pela BR Mobilidade, SPE formada pelo consórcio da Viação Piracicabana e do Grupo Comporte. 

Obras de extensão da linha no trecho entre os Terminais Barreiros e Samaritá já estão previstas no contrato celebrado.

Obras de extensão da linha estão previstas como possibilidade de investimento adicional no contrato firmado entre a concessionária e o Estado de São Paulo.

A BR Mobilidade será o agente responsável pela implantação da infraestrutura do trecho do Projeto A já previsto no contrato. 

";"Diretrizes:
Conforme disposto no contrato de PPP celebrado entre a BR Mobilidade e o Estado de São Paulo, a concessionária é a responsável pela operação do transporte urbano coletivo intermunicipal que compreendem a Extensão do VLT da Baixada Santista. 
Nesse sentido, o contrato deverá ser reequilibrado, de forma a garantir a manutenção do equilíbrio econômico-financeiro pactuado inicialmente. ";"Situação atual:
No âmbito da RMBS, a experiência de pagamento de contraprestações e subsídios no transporte público coletivo está concentrada principalmente no modelo de concessão patrocinada do Sistema Integrado Metropolitano (SIM), formalizado pelo Contrato STM nº 02/2015.
Nesse arranjo, a remuneração da concessionária BR Mobilidade Baixada Santista S.A. é composta por três parcelas: (i) receita tarifária (Parcela A), (ii) contraprestação pública (Parcela B), e (iii) receitas acessórias (Parcela C). A Parcela B, paga pelo Estado, visa garantir a sustentabilidade econômico-financeira do sistema, especialmente diante de oscilações de demanda, gratuidades e eventuais defasagens tarifárias.
O pagamento da contraprestação é assegurado por dotação orçamentária específica vinculada à Secretaria de Transportes Metropolitanos, com previsão de fiador estatal (Companhia Paulista de Parcerias) para cobrir até seis parcelas mensais em caso de inadimplência do poder concedente.
Não existem, no âmbito estadual, mecanismos gerais, regulares e procedimentais que disciplinem a concessão de subsídios ao transporte público coletivo de forma ampla e sistematizada para além dos contratos específicos de PPPs ou concessões patrocinadas. Os convênios analisados na RMBS dispõem acerca da integração e bilhetagem para parte dos municípios da RM, tais instrumentos, no entanto, não preveem a concessão de subsídios adicionais. A operacionalização dos subsídios depende, em regra, de previsão contratual e de dotação orçamentária específica, sem um arcabouço normativo estadual que estabeleça critérios, procedimentos e fontes de financiamento de modo padronizado para todo o sistema de transporte público coletivo.

Diretrizes de solução:
Recomenda-se a criação de mecanismos pagadores de subsídios, com regulamentação clara e procedimentos uniformes para a concessão, controle e prestação de contas dos pagamentos públicos destinados ao custeio do transporte coletivo. Tais mecanismos devem prever critérios objetivos para a definição do valor do subsídio, instrumentos de monitoramento da execução contratual e garantias de sustentabilidade financeira.

Para mais informações, favor conferir a Nota Explicativa nº 5-A, B, C e D ao final deste Produto.";"Situação atual:

Atualmente, a RMBS conta com fundos garantidores ativos, mas a liberação de recursos depende da apresentação e aprovação de projetos alinhados com as diretrizes regionais. O Estado de São Paulo e os municípios centrais possuem legislação e instrumentos para garantir obrigações em contratos de transporte coletivo, mas a efetividade desses mecanismos está condicionada à governança, transparência e capacidade de articulação entre os entes envolvidos. São exemplos de fundos aplicáveis à RMBS:

Fundo de Desenvolvimento Metropolitano da Baixada Santista (FUNDO): Criado pela Lei Complementar Estadual nº 815/96, o FUNDO é o principal instrumento financeiro para apoiar projetos de interesse metropolitano, incluindo transporte público coletivo. Sua atuação abrange todos os municípios da RMBS, com recursos provenientes do Estado, municípios, União, empréstimos, receitas de multas, doações e outras fontes.
Fundo Garantidor de Parcerias Público-Privadas do Estado de São Paulo (FGP): Previsto na Lei Estadual nº 11.688/2004 e subsidiariamente na Lei Federal nº 11.079/2004, o FGP pode ser utilizado para garantir obrigações financeiras assumidas pelo poder público em contratos de PPPs estaduais, inclusive em projetos de transporte coletivo.
Fundos Municipais de Garantia: Diversos municípios da RMBS (Santos, São Vicente, Guarujá, Cubatão, Praia Grande) instituíram fundos garantidores próprios para PPPs, conforme suas legislações locais, destinados a garantir obrigações contratuais em projetos municipais de transporte coletivo.";"Situação atual:

Não foram identificados riscos ambientais extraordinários atribuídos ao projeto. 
Órgão estadual competente para o licenciamento: Companhia Ambiental do Estado de São Paulo (“CETESB”), nos termos da Lei Estadual nº 118/1973
Convivência entre competência metropolitana/estadual e municipal.
Soluções: (i) alocação contratual de responsabilidades pelo licenciamento; e (ii) instrumentos de cooperação interfederativa para questões de licenciamento envolvendo autoridades municipais.";"Situação atual: Não foram identificados riscos ambientais extraordinários atribuídos ao projeto. 
Diretrizes para solução em eventual situação de risco:  
Alocação contratual de atribuição de deveres, obrigações e responsabilidades relacionados ao licenciamento urbanístico dos imóveis, desapropriações, impactos sobre patrimônio histórico e limitações decorrentes de institutos jurídicos como o tombamento.
Coordenação dos temas urbanísticos e ambientais locais (ex. ruído ou impactos de vizinhança) no âmbito da entidade metropolitana. 

No tocante à RMBS, os bens podem ser acautelados por órgão federal e estadual, que são, respectivamente:  
Instituto do Patrimônio Histórico e Artístico Nacional – IPHAN 
Conselho de Defesa do Patrimônio Histórico, Arqueológico, Artístico e Turístico do Estado de São Paulo (CONDEPHAAT)
Especificamente no caso do Município de Santos, o Conselho de Defesa do Patrimônio Cultural de Santos (CONDEPASA).
Em São Vicente, o órgão responsável pela preservação do patrimônio histórico é o CONDEPHASV (Conselho de Defesa do Patrimônio Histórico, Artístico, Arquitetônico, Cultural e Turístico de São Vicente)
No município de Praia Grande, a competência pertence a Seção de Patrimônio Histórico da Secretaria de Cultura e Eventos (Secult).

Em razão dos projetos metropolitanos possuírem uma convivência entre competência metropolitana/estadual e municipal, faz-se necessário a adoção de instrumentos interfederativos de coordenação para endereçamento de temas urbanísticos locais. ";"Situação atual:
Observa-se a existência de um conjunto articulado – ainda que com graus variados de efetividade – de instrumentos jurídicos, institucionais, urbanos, operacionais e financeiros que convergem para incentivar a utilização do Transporte Público Coletivo (TPC) sobre o transporte individual motorizado.
Entre as principais ações operacionais, destacam-se a implementação de faixas exclusivas e corredores prioritários para ônibus e VLT, a integração física e tarifária entre diferentes modais (incluindo o uso de bilhetagem eletrônica unificada), e a expansão do VLT como eixo estruturante do sistema metropolitano.  Os municípios também promovem a articulação com hidrovias e ciclovias, ampliando a intermodalidade e facilitando o acesso ao transporte público coletivo.
Apesar dos avanços, persistem desafios como a ausência de PDUI aprovado, a necessidade de ampliar a infraestrutura priorizada para o TPC, a efetivação de conselhos e fundos previstos em lei e a padronização das informações públicas para maior transparência e confiança do usuário.

Diretrizes para solução:
Âmbito institucional: É fundamental fortalecer a governança interfederativa da RMBS por meio da aprovação do Plano de Desenvolvimento Urbano Integrado (PDUI) por lei estadual, garantindo a gestão plena e a articulação efetiva entre Estado, municípios e sociedade civil. Recomenda-se aprimorar a atuação do CONDESB e da AGEM, promovendo maior integração entre planos locais e metropolitanos, além de assegurar a transparência e a padronização das informações públicas, conforme destacado no diagnóstico. A institucionalização e funcionamento regular dos Conselhos e Fundos municipais e regionais são essenciais para viabilizar políticas de subsídio, controle social e financiamento sustentável da mobilidade. 
Âmbito contratual: Os contratos de concessão e permissão de transporte público devem prever mecanismos claros de recomposição do equilíbrio econômico-financeiro, incentivos à qualidade do serviço e instrumentos de integração tarifária e operacional, conforme já praticado no SIM e nos contratos municipais. É recomendável a inclusão de cláusulas que estimulem a expansão de faixas exclusivas, a interoperabilidade dos sistemas de bilhetagem e a adoção de indicadores de desempenho atrelados à remuneração. Além disso, a utilização de fundos garantidores e a previsão de parcerias público-privadas devem ser fortalecidas para mitigar riscos e atrair investimentos, assegurando a continuidade e a modernização dos serviços de transporte coletivo na RMBS.";"97,5";"2756,0";"1371,0";"1800,0";"11250,0";"12750,0";"2400,0";"0,0";"0,0";"5,35";"0,0"
